,perimeter,area,circularity,ac,mean_intensity,standard_deviation,smoothness,skewness,class_id
0,4224.076783657074,23302.5,60.93281290904092,382.4294150802693,32682.29806962151,19071.931633931326,0.9999999972507728,-21582553444.922005,-1.0
1,2123.9292653799057,12183.0,29.465647556395513,413.4645259936153,32596.63252319251,18801.86080736006,0.9999999971712255,-2345093819.4608116,-1.0
2,964.3544610738754,7791.5,9.498224900952971,820.3111719557479,32766.357361026265,18938.46381724459,0.9999999972118861,44474174123.04737,-1.0
3,1184.8885118961334,5667.5,19.71303916534188,287.5000629007125,33529.32427595184,18959.452990812337,0.999999997218056,-147925036833.57452,-1.0
4,1136.4204766750336,4818.0,21.330519920881716,225.87353791050225,32298.79950776221,18939.138183922016,0.9999999972120848,137621231379.92065,-1.0
5,1393.6824493408203,4751.5,32.5302247922011,146.06416126393137,32703.28888470941,18810.358411527137,0.9999999971737807,46021723127.51404,-1.0
6,549.6122591495514,3826.0,6.282868825514691,608.9574852275505,32882.95166461159,19062.852484362716,0.9999999972481534,-152618025262.762,-1.0
7,1219.917949438095,2752.5,43.02531426218511,63.97396619178604,32506.76222700707,18756.72517506441,0.9999999971575949,200312196195.32358,-1.0
8,550.1391706466675,1592.5,15.12362261660012,105.29884541366607,33364.647771051175,19043.606217146877,0.9999999972425883,-585368818153.1956,-1.0
9,705.9625452756882,1480.5,26.78829326533143,55.26667881884124,32823.14592760183,18891.401730704816,0.9999999971979774,-178086191160.3189,-1.0
10,1743.5991864204407,120333.5,2.010466785805393,59853.51304960475,32640.330093078177,18904.684220195897,0.9999999972019135,664713972.7430019,1.0
11,485.04372000694275,11603.0,1.6135469835631515,7190.989861588916,32559.567073170732,18845.8003886236,0.9999999971844008,16382175888.913214,1.0
12,2097.9423353672028,31916.5,10.973924543810453,2908.3943371928544,32797.45225625723,18966.369239030657,0.9999999972200845,-7126792268.0577965,-1.0
13,1530.8569867610931,7554.0,24.687800359393936,305.9810874210036,32717.045399368784,18912.06722970358,0.9999999972040977,-102153104835.78311,-1.0
14,1852.6601520776749,6006.0,45.477473483340546,132.06538402358998,32748.09870168191,18702.08735390731,0.9999999971409625,-64146417725.1752,-1.0
15,1015.5849083662033,5978.5,13.728730496260985,435.4736223883368,32570.077932219272,18780.396973077044,0.9999999971647558,106506843357.56732,-1.0
16,828.3300758600235,3202.5,17.049351261775143,187.83705906629098,33147.98050847458,18864.757458730783,0.9999999971900567,8323792509.902382,-1.0
17,722.406195640564,2236.0,18.5729658743491,120.3900343718454,33502.61404893449,18979.49338711304,0.9999999972239277,63900186577.987724,-1.0
18,686.3056908845901,1822.5,20.56637731447454,88.6155092913389,33150.62303664922,19027.94921907748,0.9999999972380486,-59798874908.12448,-1.0
19,819.2762529850006,1739.5,30.706225616937168,56.649749848790066,33210.20268972143,18570.765365502564,0.9999999971003847,-436327107413.747,-1.0
20,456.84270679950714,1379.0,12.04368150118732,114.4998728058403,33216.2431397575,18895.094600907887,0.9999999971990725,-207266551886.54517,-1.0
21,469.3279880285263,1315.0,13.3296053300129,98.6525832868547,33114.57294429707,18812.545179708628,0.9999999971744377,80038734300.50879,-1.0
