,perimeter,area,circularity,ac,mean_intensity,standard_deviation,smoothness,skewness,class_id
0,2640.6000666618347,68940.5,8.048611538645499,8565.514644231667,32888.966007319694,18945.46784979884,0.9999999972139473,-52338762777.95665,-1.0
1,1704.2670257091522,57711.5,4.005004941353467,14409.844892849684,32714.034550485052,18828.503163605492,0.9999999971792253,61273345352.07711,-1.0
2,1236.3675310611725,20926.0,5.812983598400306,3599.8725346066162,32929.19183616606,18927.39988516278,0.9999999972086256,-82722167251.24265,-1.0
3,1181.1370828151703,18778.0,5.912095092380701,3176.2006034375904,32643.78819821215,18822.922637741613,0.9999999971775524,96153659739.20427,-1.0
4,859.7401142120361,11935.0,4.928356256170275,2421.6999298817827,32932.18821815829,18867.365808576375,0.9999999971908337,-115899524069.00098,-1.0
5,771.3553383350372,10307.5,4.593521691136678,2243.921046435591,32894.00598746373,18910.8433444685,0.9999999972037358,-159675285274.01068,-1.0
6,574.4264061450958,7020.0,3.740432448815959,1876.7883382634525,33172.55067104901,19028.796974758923,0.9999999972382947,-41647623742.50142,-1.0
7,419.2132030725479,6731.5,2.0775342408975574,3240.1391358497126,32919.23836287649,19025.906965758182,0.9999999972374556,129036006452.24661,-1.0
8,430.56854152679443,5697.0,2.58957508776417,2199.974824795974,32738.052667231146,18787.881857977893,0.9999999971670145,-26624049029.73268,-1.0
9,472.4264061450958,5532.0,3.2105267539118922,1723.0817320738693,33060.72618427896,18971.815525734895,0.9999999972216803,-149025981089.2659,-1.0
10,377.94112491607666,5330.0,2.132608960917444,2499.2861315311384,32322.273980054422,18799.367339902732,0.999999997170475,231915469269.8902,-1.0
11,583.4558436870575,4938.0,5.485990336453939,900.110954842084,32802.40864740769,18892.405307277775,0.9999999971982751,63099092838.73804,-1.0
12,500.5269113779068,4899.5,4.06905199616463,1204.0888159252147,32634.965604352914,19093.134698366623,0.9999999972568755,120378763930.7511,-1.0
13,314.6274164915085,4237.0,1.8591943901902102,2278.9440535943754,32976.136156648456,18999.413594923175,0.9999999972297459,47068444331.58568,-1.0
14,364.97056245803833,3692.0,2.871072221858889,1285.9307306486346,33066.30131680867,18742.467024185713,0.9999999971532686,-37149936182.67622,-1.0
15,333.79898953437805,3487.0,2.5427767039992872,1371.33551464257,32867.46111719606,18755.31799566981,0.9999999971571684,37061048370.27667,-1.0
16,254.04163014888763,3081.5,1.666624438014545,1848.946847119919,32518.102308172172,18729.061922929475,0.9999999971491922,67365102181.54393,-1.0
17,238.04163014888763,2982.5,1.5118737097832309,1972.7176818410476,33164.05421103581,19033.837571457887,0.9999999972397572,-102019948433.2785,-1.0
18,238.97056245803833,2735.0,1.661581380252282,1646.0222968945031,33253.663512092535,18843.699191044834,0.9999999971837729,-117504466234.81364,-1.0
19,290.3847758769989,2705.5,2.4802204559859016,1090.830451571511,32983.89399789401,18979.429577891344,0.9999999972239091,43053343916.76898,-1.0
20,235.55634891986847,2503.5,1.7637302705140305,1419.4347298186174,33073.45534351145,18784.882044807167,0.9999999971661095,-91043434023.1088,-1.0
21,1993.705624461174,31276.0,10.113488841772574,3092.503535557202,33085.81314149277,18890.106200690672,0.999999997197593,63747979159.381836,-1.0
22,997.4385985136032,14085.5,5.62069744973451,2506.005727219016,33033.152885473144,18829.319009414303,0.9999999971794696,88098694973.52101,-1.0
23,784.1248903274536,12575.5,3.89076816758957,3232.1380915868967,32808.781833616296,18969.904875564873,0.9999999972211207,170256926955.66962,-1.0
24,869.0954526662827,11798.5,5.094461614424373,2315.9463929601366,32935.453236232715,18786.24169594295,0.9999999971665198,6009353989.976578,-1.0
25,652.4264060258865,11667.0,2.9033139341454204,4018.5113510413876,33010.45979312645,18878.749546246396,0.9999999971942204,88693552134.58398,-1.0
26,591.982754945755,9668.5,2.884357882531264,3352.0458950520683,33028.99296977002,18974.988127835328,0.9999999972226093,-18945703616.375015,-1.0
27,348.97056245803833,4408.0,2.1984983144843837,2005.0049485863779,32948.10761842395,18833.922426518526,0.9999999971808483,-156343474836.39282,-1.0
28,350.6274166107178,4255.0,2.2992294593228326,1850.619990426349,33179.68518518519,19023.750839050062,0.9999999972368294,-195337566558.1901,-1.0
29,309.2132030725479,3630.5,2.0957513471108107,1732.3142867139195,33176.865979381444,19016.508151796734,0.9999999972347242,44017778466.59135,-1.0
30,338.6274166107178,3560.0,2.5632110862010182,1388.8828817748056,32965.33404883283,18746.76444565492,0.9999999971545737,94325930814.39917,-1.0
31,329.79898953437805,3192.0,2.711601682223166,1177.1640432760644,32902.563040238456,18540.360313430752,0.9999999970908664,129454978754.88919,-1.0
32,2724.960457444191,67554.0,8.747007028100231,7723.098859184534,32972.858577940344,18862.07113965134,0.9999999971892564,-2326352717.6768074,-1.0
33,1056.509666442871,15084.0,5.888715354474636,2561.5094451013288,32962.6655128205,18934.268394295585,0.9999999972106505,-35587099139.52695,-1.0
34,631.9827550649643,7562.5,4.202765939928396,1799.4102236701874,32969.631050692384,18887.58699904507,0.9999999971968454,63830212176.96421,-1.0
35,318.3847759962082,4805.5,1.6786344848251578,2862.7435236447727,33099.15192423936,18808.774276316974,0.9999999971733046,-85414769406.10411,-1.0
36,442.04163014888763,4774.5,3.256781196701996,1466.018044084427,33367.411175645895,18715.006671962354,0.9999999971449085,144152678803.72968,-1.0
37,374.87005722522736,3820.5,2.9270587336023737,1305.235168717662,33825.005243445696,19055.246514347942,0.9999999972459561,-260817243405.12018,-1.0
38,306.3847759962082,2871.5,2.6014511725125837,1103.8069944732395,32335.207409857772,18693.01434207898,0.9999999971381865,34303752494.013687,-1.0
39,285.79898953437805,2697.0,2.410075053941611,1119.0522866037434,32809.756166314306,19214.903108592815,0.9999999972915327,50689048266.70596,-1.0
40,946.8528120517731,25732.0,2.772563744584963,9280.940808036114,33116.809231121624,18952.356924766133,0.9999999972159723,6466804905.551056,1.0
41,8386.638731956482,301000.5,18.595111633192168,16187.07679402773,32928.248678306576,18925.698464130408,0.9999999972081237,2290427621.435396,-1.0
42,2011.3036034107208,33911.0,9.49302888820312,3572.200232334784,32780.23243615102,18925.11281215051,0.999999997207951,66333633621.54346,-1.0
43,1934.024385213852,25939.0,11.475214122205056,2260.437123330611,32915.10180330919,18933.021259425626,0.999999997210283,-77660415408.035,-1.0
44,1328.3086559772491,21322.0,6.585067066759404,3237.9320945159075,33175.62186518594,18888.40079965473,0.999999997197087,-71983506728.91815,-1.0
45,1310.509666442871,18158.0,7.526664911564979,2412.4894908101473,32723.383171107947,18947.304834064264,0.9999999972144875,55780320801.745926,-1.0
46,662.5685414075851,10949.0,3.1906363148091805,3431.6038932988877,33141.956710724735,18969.451703513998,0.9999999972209879,-49916092684.77696,-1.0
47,527.7401144504547,7759.0,2.856436657982692,2716.3213923601083,33105.87861776446,19032.68420342719,0.9999999972394227,-110922940181.54895,-1.0
48,565.7401143312454,6672.0,3.8174033134004746,1747.7849344812093,32712.42156016121,18997.1515545506,0.9999999972290862,186341292152.64682,-1.0
49,594.7695519924164,6524.0,4.314928849033728,1511.9600411165447,33427.47997652927,18829.476136362042,0.9999999971795167,64218081418.628235,-1.0
50,422.81118178367615,6442.5,2.208150333142393,2917.600266296975,32932.68386999699,18909.473227295253,0.9999999972033305,-42903398746.95691,-1.0
51,425.63960897922516,4827.5,2.986427146275579,1616.4800825697196,32569.023648648643,18976.483333461034,0.999999997223047,232375972098.24518,-1.0
52,270.04163002967834,2977.5,1.9489460058314854,1527.7488401889816,33396.01864951768,18877.905682598037,0.9999999971939696,66173023683.01155,-1.0
53,254.62741661071777,2636.0,1.9572894611612093,1346.760431865877,33440.73270554146,19069.661659266287,0.9999999972501182,-199006043869.4906,-1.0
54,228.87005722522736,2615.5,1.5937249367306232,1641.1238474849067,32446.700770076986,18580.66564070213,0.9999999971034738,306572581734.3081,-1.0
55,6083.6955198049545,354248.0,8.314146431934947,42607.86154058103,32969.2443307944,18923.69617241714,0.9999999972075329,-5225579946.0334015,-1.0
56,2639.3868638277054,55243.0,10.035037104425582,5505.012031857572,32604.35971057567,18949.180317235256,0.9999999972150388,47868328573.01309,-1.0
57,2312.249780893326,41983.0,10.134122763057203,4142.736473752249,32587.73626475569,18890.570929813992,0.9999999971977309,6795927343.402324,-1.0
58,987.261972784996,18543.5,4.182762886083275,4433.313698392326,32791.450949450315,18915.587810206125,0.9999999972051383,-71736267069.71014,-1.0
59,1154.911687374115,11241.0,9.442407536978319,1190.4802833364308,32541.719014561448,18929.534824601167,0.9999999972092553,21144744797.137436,-1.0
60,584.911687374115,8431.0,3.229175473460108,2610.8832020100976,32729.49558334288,18857.69852944304,0.9999999971879527,-58872318407.65046,-1.0
61,797.4974738359451,8086.5,6.258758254728169,1292.029452310459,32536.9275858002,18927.877624343797,0.9999999972087665,19301316713.143044,-1.0
62,477.29646348953247,7205.5,2.5159525513714325,2863.9252342307964,32575.43698722258,18888.92407246542,0.9999999971972423,80937158996.55403,-1.0
63,459.11269783973694,5834.0,2.8751620002494835,2029.10305558218,32948.85528052808,19051.639971915418,0.9999999972449133,167361383225.3214,-1.0
64,566.6690466403961,5810.5,4.3978013858669875,1321.2283798611136,32992.66277923782,18786.29728940855,0.9999999971665365,106591834349.4162,-1.0
65,396.6274166107178,4665.0,2.6835145251700285,1738.391932014761,33391.59699650279,19060.860275221024,0.9999999972475782,-24915976113.051636,-1.0
66,354.3847759962082,4337.5,2.3040970172981967,1882.516216737344,33298.14978949701,18911.016570866108,0.999999997203787,94256663689.65643,-1.0
67,337.4558436870575,4130.0,2.1941887835876153,1882.2446048818235,32711.92295158285,19177.725695463512,0.9999999972810214,269210156577.80096,-1.0
68,299.2132030725479,3680.5,1.9357301767307844,1901.3497047485835,33049.668756530824,19027.857130647204,0.9999999972380219,-125547588152.97672,-1.0
69,340.97056245803833,3513.0,2.6335754080148184,1333.9280087856264,32857.48506246604,18930.10580430016,0.9999999972094236,305277963677.7721,-1.0
70,298.5269112586975,3197.5,2.2179234761689983,1441.6638059681916,33465.12324259646,18736.613572523864,0.9999999971514897,-115164207910.73846,-1.0
71,291.55634891986847,3186.5,2.1228593416624633,1501.0415138972767,32440.691383968788,18804.677378954188,0.9999999971720728,-127000715101.33014,-1.0
72,258.3847759962082,2962.5,1.793352324081879,1651.9341794795819,32242.724595469255,18648.828308601565,0.9999999971246091,75009617689.58409,-1.0
73,268.04163014888763,2814.5,2.031390345288785,1385.504271262984,33053.091989137814,19233.005587568896,0.9999999972966288,-54922241842.594604,-1.0
74,240.48528122901917,2605.0,1.7666861723243301,1474.512021890536,32220.240733944967,18941.163621638465,0.999999997212681,78616487242.2451,-1.0
75,3266.381811261177,65003.0,13.061427152420194,4976.714967013033,32770.62168656605,18938.35097286639,0.999999997211853,126510382156.80353,-1.0
76,1203.9827550649643,22944.5,5.027499901839838,4563.799194029491,32749.676536811246,18887.77496972093,0.9999999971969012,7429389627.466013,-1.0
77,416.1248904466629,4896.5,2.8141793037390825,1739.9388850220826,33058.29028459276,18929.16663438618,0.9999999972091467,-164196082268.8715,-1.0
78,310.72792184352875,3872.5,1.984080416466785,1951.7858086095519,32520.843555997017,19028.967880271088,0.9999999972383443,189145130972.34268,-1.0
79,377.6984843015671,3393.5,3.3452822522674848,1014.4136560374935,32595.257613858637,19003.240558687456,0.9999999972308615,83840737274.98563,-1.0
80,294.6274164915085,2752.0,2.510082648443742,1096.3782414520285,32318.23265447015,19099.18706980404,0.9999999972586138,273146303100.72516,-1.0
81,211.1543276309967,2707.5,1.3104535878557924,2066.0785128835437,32458.80185317177,18676.55403213517,0.9999999971331399,189127780374.52634,-1.0
82,8566.971773266792,388980.5,15.014711009989739,25906.625824579613,32852.08832155224,18919.71984058584,0.999999997206359,-25182588876.828133,-1.0
83,1011.1959580183029,17106.0,4.75677181115196,3596.136346060585,32699.98079654563,18949.946183839296,0.999999997215264,-69776251196.3221,-1.0
84,810.911687374115,15644.0,3.3449485976251885,4676.902960812839,32895.027363959336,18950.84485334163,0.999999997215528,36442887116.30884,-1.0
85,441.3553384542465,6637.5,2.3354058830773172,2842.1183863996694,32894.549751969666,18888.964234157887,0.9999999971972542,-209845223351.4915,-1.0
86,438.7695518732071,5582.0,2.744563406501419,2033.8389657084113,32652.719165085386,18974.01152573652,0.9999999972223234,25218611384.90108,-1.0
87,311.4558436870575,4207.0,1.8348923559383983,2292.7775498026213,32952.7399082569,18769.289912195407,0.9999999971613992,-52155887792.71315,-1.0
88,268.97056245803833,3174.0,1.8138138586769892,1749.9039302275162,32523.05231327486,19061.216122364458,0.9999999972476808,113776633013.1243,-1.0
89,2403.036577820778,83491.5,5.503875929425381,15169.582503418955,32821.02366668243,18907.584440469305,0.9999999972027718,14159817390.757221,-1.0
90,1836.433546423912,56253.5,4.770797931178087,11791.214134720003,32760.658471284092,18871.088481361614,0.9999999971919419,-16408366721.423523,-1.0
91,1485.8477597236633,22582.0,7.779942021546844,2902.5923249117145,32657.010257950984,18929.30674181606,0.999999997209188,72740061249.29585,-1.0
92,779.9827550649643,9356.5,5.174241747579718,1808.284277474387,32400.564945066228,18761.79649792412,0.9999999971591313,62756923614.94786,-1.0
93,628.4264060258865,8986.0,3.497297461911895,2569.4125529395355,32912.92200107583,18950.572108067667,0.9999999972154479,131663087544.18246,-1.0
94,441.01219260692596,5909.5,2.6190307169950255,2256.369106957375,32658.03118367347,18874.77744970371,0.9999999971930393,75468636399.06158,-1.0
95,370.3847759962082,4691.5,2.3269372411697034,2016.1695455274419,33172.48553846155,18856.17625865278,0.9999999971874987,-23893095957.94777,-1.0
96,367.4558436870575,4521.0,2.3766539191659897,1902.25424221062,32919.18928115694,18842.213567341252,0.9999999971833288,-130846045872.50507,-1.0
97,319.94112491607666,3825.0,2.1296038898667846,1796.108665184336,33506.1260989701,18963.021442183308,0.9999999972191028,-197644179572.62332,-1.0
98,375.2132030725479,3756.5,2.9823799213273077,1259.564542108428,33004.15956367327,19094.196402769558,0.9999999972571805,-140721413127.2375,-1.0
99,283.74011421203613,3671.0,1.7452081397734975,2103.4740305969704,33127.047556489764,18977.53016133226,0.9999999972233533,-137677046147.042,-1.0
100,356.2842707633972,3595.0,2.8098590840292204,1279.4235911805656,32977.71087533155,18770.27088458936,0.999999997161696,-89589927849.66777,-1.0
101,263.3553384542465,2681.5,2.0582427169268365,1302.8103915770193,33441.28159487361,18917.05585753054,0.9999999972055721,-77947071510.54337,-1.0
102,495.7401144504547,9820.0,1.991529636242896,4930.883187119344,32652.498459397677,18893.146951252475,0.9999999971984951,31240939088.87319,1.0
