,perimeter,area,circularity,ac,mean_intensity,standard_deviation,smoothness,skewness,class_id
0,4183.719903707504,172171.0,8.09012694733786,21281.619079741962,32853.74802810597,18943.095528763763,0.9999999972132494,-17776909807.82752,-1.0
1,1340.4507913589478,57698.0,2.478170184079086,23282.501085146894,32805.81201693203,18919.916160178946,0.999999997206417,-14158602984.806906,-1.0
2,2508.918827533722,38644.5,12.962108861859988,2981.343577024606,32589.53957664526,18848.35341699083,0.9999999971851635,12154158418.060549,-1.0
3,1369.48736846447,36438.5,4.095865689095751,8896.409883998069,32794.65239430545,18915.43694853828,0.9999999972050938,6199344117.002014,-1.0
4,921.3969684839249,15519.0,4.353313673431793,3564.870616769984,32722.222639619336,18731.22454143297,0.9999999971498503,167667448386.2796,-1.0
5,469.11269783973694,6003.0,2.9172669347966984,2057.7479312561927,32626.55630413858,18868.26600437859,0.9999999971911017,96043774587.34068,-1.0
6,413.35533833503723,4435.5,3.0654529439917737,1446.9313608918678,32693.89176369126,18819.09019883689,0.9999999971764028,180441211591.89728,-1.0
7,299.79898941516876,4165.0,1.7172576485057462,2425.3786283171494,32750.490841641524,18937.68120482796,0.9999999972116557,-146985201926.64117,-1.0
8,338.42640590667725,3834.0,2.3772043207277687,1612.8188757566454,32578.614057028484,19156.74207240852,0.9999999972750616,165110025992.0847,-1.0
9,302.1421353816986,3183.0,2.2823176343734466,1394.6349763335256,32284.562856285625,19060.276158160643,0.9999999972474094,33922701499.257034,-1.0
10,233.89949476718903,2980.5,1.4606951162984692,2040.4668754920267,32722.5744268647,18891.44088515157,0.999999997197989,130641804480.33835,-1.0
11,205.55634891986847,2200.5,1.5280253294273751,1440.0939288255342,32450.48392701998,18894.14190663027,0.9999999971987901,115041726113.54922,-1.0
12,196.14213514328003,2019.0,1.51633658774166,1331.4985711760582,32791.17344045369,18839.157915363252,0.9999999971824151,226248984345.4339,-1.0
13,196.48528122901917,1744.0,1.761585395003637,990.0172906442604,33517.13409337678,19016.64408070534,0.9999999972347637,-58655278325.08356,-1.0
14,167.0710676908493,1678.5,1.3233395324200994,1268.3819676499722,32445.56810442678,18760.08408152611,0.9999999971586127,84033689815.31114,-1.0
15,161.3137081861496,1486.0,1.3935221486925606,1066.3626705856125,32413.695402298854,18896.77914425188,0.9999999971995719,166708892234.64304,-1.0
16,159.89949464797974,1441.5,1.411463564093813,1021.2803480516843,31798.790927021702,18932.57765197345,0.9999999972101522,212533612708.74503,-1.0
17,161.89949476718903,1406.5,1.483000803797609,948.4148601931241,32269.678547410884,18465.656869796156,0.9999999970672808,323482003365.6652,-1.0
18,149.65685415267944,1396.0,1.2767267022112558,1093.421166473738,32938.29231815092,18775.908810466175,0.9999999971634003,293341272922.9131,-1.0
19,152.72792172431946,1304.5,1.422928036863149,916.7715908358766,32173.01739130436,18860.130163066573,0.9999999971886777,220648254452.45685,-1.0
20,171.65685415267944,1283.0,1.8276194784464155,702.006087771961,32193.898466033614,18679.94125504953,0.9999999971341795,42439767565.92947,-1.0
21,178.24264061450958,1225.5,2.0630038353420113,594.0367046369706,31869.04486692015,18828.86864111731,0.9999999971793347,236714801523.66507,-1.0
22,143.65685415267944,1208.0,1.3594896495253947,888.568736379655,33147.417187499996,18783.87670781492,0.9999999971658062,-201414779807.99826,-1.0
23,133.89949476718903,1068.5,1.3352835111816188,800.204594044948,33389.50837004404,19019.387964639907,0.9999999972355615,-59389253969.4548,-1.0
24,116.24264061450958,820.5,1.3105164738258004,626.0890392355834,33152.94311717862,19126.114349509935,0.9999999972663274,-267198804701.42606,-1.0
25,110.0,750.0,1.2838498742746225,584.1804521138044,32275.650124069474,19057.367867803852,0.9999999972465692,-41635235302.899185,-1.0
26,104.82842707633972,698.0,1.2528320416229337,557.1377302066783,31847.65512649802,18879.73678794263,0.9999999971945138,833104900491.4563,-1.0
27,102.0,650.0,1.2737292522523687,510.31253215751155,32056.232193732187,19370.326014931154,0.9999999973348225,378890488621.5299,-1.0
28,100.82842707633972,638.0,1.2680472652265704,503.1358195358785,32987.86066763426,18634.95739972942,0.9999999971203269,289671044316.9795,-1.0
29,2585.2691130638123,123488.0,4.307020057475045,28671.33153598403,32738.06320650347,18934.17853671788,0.9999999972106239,20162294921.70744,1.0
